fold,seed,epoch,train_loss,train_acc,val_zero_shot_loss,val_zero_shot_acc,val_zero_shot_f1,val_adapt_monitor_loss,val_adapt_monitor_acc,val_adapt_monitor_f1
1,43,16,1.2891412685948906,0.5458037825059102,2.919324219226837,0.26666666666666666,0.24658730158730158,1.620056688785553,0.5333333333333333,0.5334920634920635
1,43,17,1.2610161211473723,0.5604314420803782,2.945875346660614,0.35,0.34727272727272723,1.5308022499084473,0.6000000000000001,0.5947727272727273
1,43,18,1.2201923177033733,0.5726950354609929,2.8097510933876038,0.3833333333333333,0.37238095238095237,1.5695228576660156,0.5833333333333333,0.5855952380952381
1,43,19,1.2094604560387614,0.5812647754137116,3.2060422897338867,0.36666666666666664,0.37310606060606066,1.597892165184021,0.5666666666666667,0.5657417582417583
1,43,20,1.172130507780305,0.595596926713948,3.1498100757598877,0.35,0.3341774891774892,1.5238136053085327,0.6000000000000001,0.5903174603174604
1,43,21,1.1322181915278695,0.6081560283687943,2.982478678226471,0.35,0.31369047619047613,1.5375294089317322,0.5666666666666667,0.5346428571428572
1,43,22,1.1099222100936492,0.6131796690307328,3.308257758617401,0.35,0.3575,1.5233537554740906,0.5666666666666667,0.5488492063492063
1,43,23,1.0805291639152148,0.6263297872340425,3.323232650756836,0.3333333333333333,0.3194047619047619,1.5402238965034485,0.5666666666666667,0.5292857142857142
1,43,24,1.0629261296691623,0.6221926713947991,3.135099768638611,0.26666666666666666,0.23801587301587304,1.4117584824562073,0.5666666666666667,0.5578571428571428
1,43,25,1.0415684349711622,0.6312056737588653,3.099679470062256,0.35,0.3425,1.4421947598457336,0.6166666666666667,0.5960714285714286
1,43,26,1.0168498726319477,0.641548463356974,3.203497350215912,0.39999999999999997,0.42095238095238097,1.4239680171012878,0.5833333333333333,0.575595238095238
1,43,27,0.994981020618556,0.6502659574468085,3.1919944882392883,0.3333333333333333,0.3220238095238095,1.489589810371399,0.5833333333333333,0.5713492063492063
1,43,28,0.9871103490216231,0.6539598108747045,3.1749329566955566,0.31666666666666665,0.2925,1.445476233959198,0.6,0.5896428571428571
1,43,29,0.9479806700778628,0.6697695035460993,3.3353023529052734,0.3333333333333333,0.32642857142857146,1.4254190325737,0.6333333333333333,0.6375
1,43,30,0.9465987325841935,0.6730200945626478,3.3496487140655518,0.36666666666666664,0.36499999999999994,1.442608654499054,0.6,0.5920238095238095
1,43,31,0.9383481539451203,0.6749408983451537,3.392559766769409,0.3,0.27999999999999997,1.4147588610649109,0.5833333333333333,0.5599603174603175
1,43,32,0.9172884982528416,0.6787825059101655,3.0087940096855164,0.39999999999999997,0.3936904761904762,1.40179842710495,0.6499999999999999,0.6408333333333334
1,43,33,0.9052927009320992,0.6808510638297872,3.1633357405662537,0.26666666666666666,0.2523412698412698,1.4459537267684937,0.6333333333333333,0.6197619047619047
1,43,34,0.8937235845178013,0.6858747044917257,3.5632731318473816,0.2833333333333333,0.2828571428571429,1.4314590692520142,0.6,0.5883730158730158
1,43,35,0.8719308505948835,0.6951832151300237,3.3707820773124695,0.36666666666666664,0.35059523809523807,1.4227216839790344,0.6333333333333333,0.6205952380952381
1,43,36,0.8665537264893804,0.6944444444444444,3.239173412322998,0.39999999999999997,0.3960714285714286,1.3910810351371765,0.6333333333333333,0.6126984126984127
1,43,37,0.8551902875268995,0.7016843971631206,3.5297060012817383,0.35,0.34607142857142853,1.375027358531952,0.65,0.620079365079365
1,43,38,0.8372438883950525,0.7067080378250591,3.12578946352005,0.35,0.34293650793650793,1.396262764930725,0.6833333333333333,0.6721031746031746
1,43,39,0.837436292892934,0.7033096926713948,3.2786372900009155,0.39999999999999997,0.38702380952380955,1.403743863105774,0.6333333333333333,0.6050793650793651
1,43,40,0.815116792001341,0.7143912529550828,3.464429557323456,0.36666666666666664,0.36392857142857143,1.4250947833061218,0.6166666666666667,0.5933333333333334
1,43,41,0.8035795625219954,0.7198581560283688,3.559677839279175,0.36666666666666664,0.35714285714285715,1.3789204955101013,0.6666666666666666,0.6595238095238095
1,43,42,0.7968204473772793,0.7220744680851063,3.4232962131500244,0.3333333333333333,0.31876984126984126,1.368798017501831,0.6833333333333333,0.6628571428571428
1,43,43,0.7786788784020336,0.7312352245862884,3.684459626674652,0.36666666666666664,0.36380952380952375,1.3684644103050232,0.6833333333333333,0.6645238095238095
1,43,44,0.74905463947472,0.7367021276595744,3.6013776659965515,0.3833333333333333,0.3682142857142857,1.407334804534912,0.6333333333333333,0.5813095238095238
1,43,45,0.744708087286487,0.738031914893617,3.482268989086151,0.31666666666666665,0.3110714285714286,1.3856266736984253,0.6333333333333333,0.6014285714285714
1,43,46,0.7027614273078052,0.7505910165484634,3.4728819131851196,0.35,0.3377380952380952,1.397688090801239,0.6833333333333333,0.6577380952380953
1,43,47,0.7346524349622975,0.7381796690307328,3.3284310698509216,0.3833333333333333,0.3626190476190476,1.3339603543281555,0.75,0.7403571428571428
1,43,48,0.7152195347398167,0.7485224586288416,3.29880690574646,0.41666666666666663,0.3952380952380953,1.365197241306305,0.7166666666666667,0.6966666666666665
1,43,49,0.7113162715947938,0.7497044917257684,3.6038228273391724,0.3833333333333333,0.37357142857142855,1.3867986798286438,0.6833333333333333,0.6747619047619048
1,43,50,0.705149688478339,0.7548758865248227,3.716870129108429,0.31666666666666665,0.3038095238095238,1.4282650351524353,0.6333333333333333,0.6085714285714285
1,43,51,0.7079870225971754,0.755466903073286,3.4506072998046875,0.36666666666666664,0.346547619047619,1.393104910850525,0.7166666666666667,0.7027380952380953
1,43,52,0.646387068796947,0.7745271867612293,3.757151246070862,0.3833333333333333,0.372987012987013,1.3861470818519592,0.7,0.6697619047619048
1,43,53,0.67136406799862,0.7624113475177305,3.9613975286483765,0.31666666666666665,0.295,1.3855533599853516,0.65,0.6348809523809524
1,43,54,0.6818151889681534,0.7621158392434988,3.9721161127090454,0.3333333333333333,0.3066774891774891,1.4036921262741089,0.6166666666666667,0.6091666666666666
1,43,55,0.6583584278610581,0.7634456264775413,3.5828176140785217,0.36666666666666664,0.36277777777777775,1.4128300547599792,0.6666666666666667,0.6563095238095238
1,43,56,0.6431484928367831,0.7743794326241135,3.669455587863922,0.39999999999999997,0.38452380952380955,1.4494775533676147,0.6333333333333333,0.6214285714285714
1,43,57,0.6310671400234773,0.7774822695035462,3.7208911180496216,0.39999999999999997,0.3839682539682539,1.3925758004188538,0.7,0.6804761904761905
1,43,58,0.6407699389096975,0.7721631205673759,3.790343463420868,0.3,0.27809523809523806,1.3918930888175964,0.6833333333333333,0.6613095238095238
1,43,59,0.614636056389369,0.783096926713948,4.012959659099579,0.39999999999999997,0.3854761904761905,1.4104230999946594,0.65,0.6285714285714286
1,43,60,0.6124661295690154,0.7819148936170213,4.115670740604401,0.36666666666666664,0.36,1.418053388595581,0.6333333333333333,0.608095238095238
1,43,61,0.6143703998966984,0.7804373522458629,3.7755680084228516,0.3833333333333333,0.36337301587301585,1.4149394035339355,0.6333333333333333,0.6070238095238095
1,43,62,0.6218535626751875,0.7799940898345153,3.894447982311249,0.36666666666666664,0.32523809523809527,1.4236496090888977,0.65,0.6390476190476191
2,44,1,2.3076031766722758,0.12243702401874634,2.2523845434188843,0.15833333333333333,0.12434782608695652,2.2926974296569824,0.2,0.2
2,44,2,2.258636939434818,0.15509666080843584,2.1820952892303467,0.16666666666666669,0.07500000000000001,2.267855167388916,0.26666666666666666,0.25023809523809526
2,44,3,2.204489577912977,0.17560046865846515,2.1690694093704224,0.2,0.13777777777777778,2.3271076679229736,0.26666666666666666,0.21777777777777776
2,44,4,2.1228013784478965,0.21558289396602226,2.238086223602295,0.225,0.18125000000000002,2.0351030826568604,0.36666666666666664,0.2984126984126984
2,44,5,1.9832444919363825,0.28046280023432923,2.019086480140686,0.30833333333333335,0.2592460317460317,1.7902240753173828,0.26666666666666666,0.2538888888888889
2,44,6,1.8852554110665034,0.3230814294083187,1.8779830932617188,0.3,0.25486263736263737,1.766385793685913,0.3333333333333333,0.31793650793650796
2,44,7,1.7948729847353246,0.35954891622729934,1.8976239562034607,0.3333333333333333,0.2642063492063492,1.691266417503357,0.3333333333333333,0.3025541125541126
2,44,8,1.7275292407579428,0.37932044522554187,1.8903132677078247,0.3,0.24227272727272728,1.6332019567489624,0.4,0.34454545454545454
2,44,9,1.669864522831162,0.4112478031634446,1.944290578365326,0.2916666666666667,0.2481547619047619,1.6313329935073853,0.4666666666666667,0.44422077922077924
2,44,10,1.6102809093818373,0.4349736379613357,1.8454605340957642,0.32499999999999996,0.288452380952381,1.6759928464889526,0.43333333333333335,0.37469696969696964
2,44,11,1.5615693817518577,0.45957820738137084,1.6507132649421692,0.4,0.3348809523809524,1.612314224243164,0.6333333333333333,0.5488095238095239
2,44,12,1.5200019347157894,0.47056239015817225,1.6592503786087036,0.475,0.4144444444444445,1.5545490980148315,0.6,0.5566666666666668
2,44,13,1.4631626518693108,0.4960456942003515,1.6093711853027344,0.3833333333333333,0.33444444444444443,1.480892300605774,0.6666666666666666,0.6571428571428571
2,44,14,1.4349782473871984,0.5001464557703573,1.5866455435752869,0.475,0.4185714285714286,1.448471188545227,0.5666666666666667,0.5133333333333334
2,44,15,1.3701516835397631,0.5275336848271822,1.546226978302002,0.5166666666666666,0.47,1.4656609296798706,0.6333333333333333,0.6242857142857143
2,44,16,1.3620838575636915,0.5304628002343292,1.4414869546890259,0.5416666666666667,0.5190584415584416,1.4625369310379028,0.6,0.5861904761904762
2,44,17,1.326418455609398,0.5364674868189807,1.4039316773414612,0.55,0.5055555555555555,1.4190312623977661,0.5666666666666667,0.5514285714285715
2,44,18,1.285745413420699,0.5509666080843585,1.632055640220642,0.4666666666666667,0.4341774891774892,1.4755867719650269,0.6,0.5895238095238095
2,44,19,1.275984385101573,0.5590216754540129,1.407224953174591,0.5833333333333333,0.5526190476190476,1.3582314252853394,0.5333333333333333,0.5021428571428571
2,44,20,1.239315995502416,0.5770357352079672,1.369489312171936,0.5916666666666667,0.5407142857142857,1.387698769569397,0.5,0.456904761904762
2,44,21,1.2145704780326088,0.5812829525483304,1.4399276375770569,0.55,0.5170238095238096,1.3508141040802002,0.6,0.5842857142857143
2,44,22,1.2181393484239629,0.5790861159929701,1.4275134205818176,0.575,0.5459523809523809,1.2628575563430786,0.6666666666666666,0.6516666666666666
2,44,23,1.163835833382732,0.5954891622729935,1.4697598218917847,0.5833333333333333,0.5541666666666667,1.3448288440704346,0.6333333333333333,0.5954761904761905
2,44,24,1.144397371612799,0.6057410661980082,1.4058898091316223,0.6416666666666666,0.6157142857142857,1.2997208833694458,0.6333333333333333,0.6133333333333333
2,44,25,1.1150989836953715,0.6135032220269478,1.4146077036857605,0.5666666666666667,0.536547619047619,1.2821072340011597,0.7333333333333333,0.7092857142857143
2,44,26,1.1036512661413205,0.6178968951376684,1.514105498790741,0.5916666666666667,0.5214285714285715,1.2578951120376587,0.7333333333333333,0.7207142857142858
2,44,27,1.0929214315380908,0.6209724663151728,1.3736727833747864,0.6,0.5560714285714285,1.2774103879928589,0.7333333333333333,0.7195238095238095
2,44,28,1.0643956135362649,0.6253661394258934,1.304175317287445,0.6416666666666666,0.5986904761904761,1.2178422212600708,0.7666666666666667,0.7538095238095238
2,44,29,1.0384229020759523,0.6347393087287639,1.4477472305297852,0.6166666666666667,0.5677380952380953,1.337174892425537,0.7666666666666667,0.7499999999999999
2,44,30,1.0318265898086625,0.6386936145284124,1.4596307277679443,0.5833333333333333,0.5473809523809523,1.2657835483551025,0.7666666666666667,0.7509523809523809
2,44,31,1.0358495039763895,0.6413298183948447,1.4642542004585266,0.6333333333333333,0.5761904761904763,1.2997578382492065,0.7333333333333333,0.723095238095238
2,44,32,1.0040411589504614,0.6422085530169889,1.5344282388687134,0.6083333333333334,0.5619047619047619,1.270988941192627,0.8,0.7980952380952381
2,44,33,0.9795998885887159,0.6597832454598711,1.6807472109794617,0.6083333333333334,0.577579365079365,1.2141073942184448,0.8333333333333334,0.8285714285714285
2,44,34,0.9793262468420698,0.6628588166373756,1.5463414192199707,0.6,0.565952380952381,1.264232873916626,0.8,0.7842857142857144
2,44,35,0.9537491218067431,0.6690099589923842,1.71707284450531,0.6666666666666666,0.6174999999999999,1.2051749229431152,0.8666666666666667,0.862857142857143
2,44,36,0.9211727250160079,0.6757469244288224,1.5171914994716644,0.6583333333333334,0.6202380952380953,1.2079408168792725,0.7666666666666667,0.76
2,44,37,0.9394704969081532,0.6635910954891623,1.8663390278816223,0.6333333333333333,0.5927380952380952,1.27210533618927,0.7666666666666667,0.7499999999999999
2,44,38,0.9019882255083786,0.6818980667838312,1.673334777355194,0.6166666666666667,0.5653571428571429,1.2224153280258179,0.8,0.7888095238095237
2,44,39,0.8990373384484647,0.6859988283538372,1.9299633502960205,0.5666666666666667,0.5116666666666667,1.246392011642456,0.8,0.7871428571428571
2,44,40,0.91206203145316,0.6811657879320445,1.63097283244133,0.6416666666666666,0.5989285714285715,1.2772260904312134,0.7333333333333333,0.6852380952380952
2,44,41,0.8689796882689732,0.6928822495606327,1.6784998774528503,0.6083333333333334,0.5620238095238095,1.2278941869735718,0.8333333333333334,0.8185714285714287
2,44,42,0.8656877752068313,0.6959578207381371,1.5504932403564453,0.6166666666666667,0.5717857142857143,1.1730488538742065,0.8666666666666667,0.862857142857143
2,44,43,0.8544773089306077,0.6997656707674282,1.551639050245285,0.6333333333333333,0.5933333333333333,1.2174098491668701,0.8333333333333334,0.8285714285714285
2,44,44,0.849451477931268,0.6946397188049209,1.7110859751701355,0.6083333333333334,0.5528571428571429,1.2055296897888184,0.8,0.7852380952380953
2,44,45,0.8309172734085691,0.7075278265963679,1.5850470066070557,0.65,0.6020238095238095,1.2489277124404907,0.8333333333333334,0.8138095238095238
2,44,46,0.8068004328043893,0.7170474516695958,1.6965784430503845,0.6666666666666666,0.6452380952380952,1.2034146785736084,0.8666666666666667,0.862857142857143
2,44,47,0.8089772783390038,0.715875805506737,1.5456590354442596,0.6333333333333333,0.5933333333333334,1.2002136707305908,0.8333333333333334,0.8285714285714285
2,44,48,0.7895951618838185,0.724223784417106,1.4898796081542969,0.6583333333333334,0.6186904761904761,1.224284291267395,0.8,0.7814285714285714
2,44,49,0.783332386488934,0.723345049794962,1.543639361858368,0.6583333333333334,0.6102380952380952,1.200661540031433,0.8333333333333334,0.8285714285714285
2,44,50,0.7740120642633556,0.7265670767428236,1.590661346912384,0.6833333333333333,0.6505952380952382,1.1804248094558716,0.8666666666666667,0.8585714285714285
3,45,1,2.309597832348727,0.1149137040861484,2.2962135076522827,0.12666666666666665,0.0778042328042328,2.526876926422119,0.12,0.06707070707070707
3,45,2,2.2693746140228646,0.14736686826965628,2.2643094062805176,0.17,0.10323809523809524,2.328906297683716,0.12,0.07828571428571429
3,45,3,2.2385803642728757,0.16521610857058563,2.251849889755249,0.15000000000000002,0.0863143829833872,2.355741500854492,0.22,0.1689005439005439
3,45,4,2.1652025250422073,0.19988198849387814,2.2753721475601196,0.15000000000000002,0.08876373626373625,2.4089338779449463,0.16,0.12181818181818183
3,45,5,2.0575839356170467,0.2484142203864877,2.2380281686782837,0.22666666666666668,0.16028540903540905,2.3052494525909424,0.22,0.1823717948717949
3,45,6,1.9398079865589697,0.3000442543147957,2.0479721426963806,0.2533333333333333,0.18661227661227658,2.2318274974823,0.32,0.2866883116883117
3,45,7,1.8517949178096098,0.3370703643605252,2.0274210572242737,0.2633333333333333,0.19704469507101086,1.9799481630325317,0.28,0.2864285714285714
3,45,8,1.7618774498154375,0.37763681958991,1.8751243948936462,0.42000000000000004,0.37761918636918634,1.8987326622009277,0.34,0.31373015873015875
3,45,9,1.7013515095950615,0.4046319516152825,1.7422733306884766,0.39,0.3461361514302691,1.9595096111297607,0.28,0.2519863469863469
3,45,10,1.6284648380477902,0.42602153709986723,1.7269481420516968,0.4066666666666667,0.36365079365079367,1.8873742818832397,0.38,0.3608008658008658
3,45,11,1.5664228573364571,0.45434429856911046,1.7522814869880676,0.42000000000000004,0.3790288220551378,1.8470687866210938,0.36,0.33754578754578757
3,45,12,1.53733786106602,0.4695382799822983,1.6311159133911133,0.45,0.4010596343800678,1.8238036632537842,0.38,0.36269841269841274
3,45,13,1.4775540271081797,0.48768254904853225,1.6162817478179932,0.45666666666666667,0.42632326007326005,1.7997781038284302,0.44,0.4321428571428572
3,45,14,1.438769664467568,0.50095884348724,1.6969322562217712,0.4766666666666667,0.4367135642135642,1.7492462396621704,0.46,0.4520403280929598
3,45,15,1.3874363899582658,0.5241186015636524,1.6491701006889343,0.4866666666666667,0.44792180042180035,1.7662256956100464,0.46,0.47488095238095235
3,45,16,1.342991499426724,0.5382799822982741,1.55811208486557,0.52,0.500864552114552,1.8417690992355347,0.46,0.4688888888888889
3,45,17,1.326748738265667,0.5393125829768403,1.5876991152763367,0.4866666666666667,0.45935286935286934,1.7969839572906494,0.48,0.4783666333666334
3,45,18,1.3070444507503214,0.5503761616757634,1.584624707698822,0.53,0.49825163398692807,1.7529025077819824,0.48,0.4796290310996193
3,45,19,1.2788939539847042,0.5646850567930374,1.655622661113739,0.4666666666666667,0.4265035695298853,1.7949026823043823,0.42,0.42272727272727273
3,45,20,1.23988566523123,0.574125977282785,1.6644246578216553,0.53,0.5090223665223665,1.749502420425415,0.48,0.484023199023199
3,45,21,1.2225256862322442,0.5810591532674436,1.6886466145515442,0.54,0.5139791495054653,1.7047505378723145,0.46,0.4550865800865801
3,45,22,1.2020154693411909,0.5844519840684467,1.6497687697410583,0.5266666666666666,0.5149358974358974,1.7562954425811768,0.48,0.48136363636363644
3,45,23,1.1957914276203234,0.5829768402419235,1.7051376104354858,0.5233333333333333,0.4936611264552441,1.7013720273971558,0.5,0.4990384615384615
3,45,24,1.1482355024350712,0.6070216846142499,1.7720890641212463,0.52,0.4993713450292398,1.7096054553985596,0.58,0.5800396825396824
3,45,25,1.1427711670351937,0.6136598318336037,1.7420232892036438,0.52,0.49090610370022136,1.7291406393051147,0.52,0.5177124183006535
3,45,26,1.1206208787356213,0.6093819147366868,1.6741778254508972,0.5266666666666666,0.5089724817665995,1.7017724514007568,0.5,0.5070024420024419
3,45,27,1.0949705266938448,0.6186753208437823,1.7949500679969788,0.5233333333333333,0.4869976076555024,1.7545716762542725,0.48,0.47004689754689755
3,45,28,1.088147921466532,0.6211830653488715,1.7961081862449646,0.55,0.5197925685425686,1.6868098974227905,0.54,0.5329365079365079
3,45,29,1.0440995655926408,0.6397698775630624,1.7612863779067993,0.53,0.5061580086580086,1.7013782262802124,0.52,0.5116269841269842
3,45,30,1.0357450248217719,0.6433102227467178,1.5581522583961487,0.55,0.5179723054723055,1.7023462057113647,0.48,0.46572829131652654
3,45,31,1.0137793111192703,0.6512759994099425,1.872498333454132,0.55,0.5149539349539349,1.6615393161773682,0.5,0.49664820473644006
3,45,32,1.0092252886634712,0.6436052515120224,1.6278981566429138,0.5466666666666666,0.5363239538239538,1.6560827493667603,0.5,0.4813120702826585
3,45,33,0.9895209789733336,0.6524561144711609,1.8507835268974304,0.5233333333333333,0.5108333333333333,1.7549515962600708,0.48,0.46132395382395375
3,45,34,0.9636380384850772,0.6635196931700841,1.7611006498336792,0.5366666666666666,0.503616726410844,1.6945689916610718,0.52,0.4993776106934001
3,45,35,0.9465359490975322,0.6728130992771795,1.8530519008636475,0.5266666666666666,0.49616605616605614,1.6534781455993652,0.52,0.5052780552780554
3,45,36,0.9227458190946105,0.6803363327924473,2.008728802204132,0.5466666666666666,0.5098520923520923,1.7022085189819336,0.46,0.4622782446311858
3,45,37,0.929772561754268,0.6812214190883611,1.7567581534385681,0.5266666666666666,0.4997366522366522,1.7265424728393555,0.5,0.4845760233918129
3,45,38,0.8790747733977116,0.692137483404632,1.8843120336532593,0.51,0.48518016297428057,1.6936520338058472,0.5,0.4908029878618114
3,45,39,0.9007784420980748,0.6847617642720165,1.7558366656303406,0.5666666666666667,0.5386453823953824,1.680202603340149,0.5,0.4766619981325865
4,46,1,2.3069319683141423,0.11260799531410162,2.313583493232727,0.11,0.03380952380952382,2.2900002002716064,0.16,0.09910135841170324
4,46,2,2.2501680103153414,0.1534631717674623,2.2728763818740845,0.20500000000000002,0.13578962142305473,2.4694056510925293,0.18,0.13412698412698415
4,46,3,2.1797723756176537,0.19285400497876704,2.10285484790802,0.165,0.13518518518518519,2.3021039962768555,0.18,0.16143578643578646
4,46,4,2.0832434617717195,0.23488065602577243,2.0829919576644897,0.22,0.19472222222222224,2.1199185848236084,0.16,0.16330025530025533
4,46,5,1.9718087986493498,0.292722214086982,2.0439072251319885,0.3,0.2550793650793651,1.9623898267745972,0.26,0.2604517704517705
4,46,6,1.8676588456755345,0.3285986235173525,1.9616271257400513,0.355,0.31853672643146325,1.8851455450057983,0.3,0.30603174603174604
4,46,7,1.8024652376760062,0.35773905403426565,1.9917568564414978,0.43,0.37743791296422874,1.826310157775879,0.26,0.2687362345257082
4,46,8,1.749799450279277,0.37662908185678723,1.8904807567596436,0.4,0.39256826506826503,1.9179327487945557,0.32,0.35219927131691836
4,46,9,1.676778461525007,0.4100161077756626,1.9268741607666016,0.305,0.271253454148191,1.8485180139541626,0.34,0.37669552669552675
4,46,10,1.6308213015010442,0.4255381461414556,1.71249258518219,0.405,0.3668727106227106,1.8053992986679077,0.42,0.4487151737151738
4,46,11,1.581947180114251,0.44677112315126666,1.82498699426651,0.47,0.45373374991022053,1.7977594137191772,0.4,0.43113275613275615
4,46,12,1.5481796713799854,0.46097525259920924,1.6891944408416748,0.45,0.4306168831168831,1.8288946151733398,0.4,0.4243217893217894
4,46,13,1.5052378190909634,0.47342217015668475,1.7398408651351929,0.46499999999999997,0.43782828282828284,1.6956449747085571,0.44,0.45821067821067824
4,46,14,1.4537174563436526,0.490994289061356,1.7500879168510437,0.495,0.44247473115120173,1.7350579500198364,0.44,0.46039682539682547
4,46,15,1.423751208771373,0.5082735393176161,1.6618366241455078,0.445,0.41717504717504716,1.7356889247894287,0.42,0.46706349206349207
4,46,16,1.382893321821012,0.523795577683409,1.718685269355774,0.455,0.426100076394194,1.73505437374115,0.38,0.428888888888889
4,46,17,1.3543672272568654,0.5330209401083614,1.7774191498756409,0.465,0.4068803418803419,1.6864973306655884,0.48,0.49264790764790767
4,46,18,1.3150220375526072,0.5483965441499488,1.522887408733368,0.54,0.4755049336628284,1.702134370803833,0.44,0.46317460317460313
4,46,19,1.286880424787611,0.551178796309855,1.5765901803970337,0.52,0.47549145299145296,1.777824878692627,0.4,0.4548840048840049
4,46,20,1.2822296941135478,0.5555718260360228,1.4319421648979187,0.54,0.5051136363636364,1.6407384872436523,0.46,0.5043650793650792
4,46,21,1.237640596340334,0.5762190657490116,1.4444062113761902,0.455,0.380254329004329,1.6661012172698975,0.46,0.48496392496392493
4,46,22,1.2253366060776458,0.5790013179089178,1.4803928136825562,0.505,0.44951631701631706,1.695192813873291,0.48,0.5408730158730158
4,46,23,1.2012126225296793,0.5740225508859277,1.7185993790626526,0.505,0.43380952380952387,1.6818575859069824,0.44,0.4837301587301588
4,46,24,1.1836786779517363,0.5829550446624688,1.5476846098899841,0.51,0.4391559829059829,1.6143789291381836,0.5,0.5351540616246498
4,46,25,1.154482451063383,0.6030165470786353,1.6676421165466309,0.4,0.343278527028527,1.7037752866744995,0.42,0.48062927410753503
4,46,26,1.148190192499662,0.6046273246448968,1.6561560034751892,0.47,0.38856601731601725,1.6424823999404907,0.48,0.5035839598997494
4,46,27,1.117547850480347,0.6100453946405038,1.5706673860549927,0.56,0.5348901098901099,1.6825108528137207,0.44,0.4811756664388243
4,46,28,1.1018448152135731,0.6164885049055499,1.472270667552948,0.5700000000000001,0.5002813852813853,1.6455646753311157,0.5,0.5326479076479076
4,46,29,1.0784886374028784,0.6217601405769513,1.6985000371932983,0.475,0.39935064935064934,1.7082276344299316,0.46,0.5031746031746032
4,46,30,1.0714096767274994,0.6328891492165764,1.502723515033722,0.535,0.4969380619380619,1.7047747373580933,0.5,0.5353463203463203
4,46,31,1.0414169716318316,0.6364035729975106,1.7890467047691345,0.49,0.42188311688311686,1.6797984838485718,0.46,0.5103968253968254
4,46,32,1.0177148547209554,0.6429931175867624,1.6720723509788513,0.48,0.4351611133964075,1.7008732557296753,0.46,0.5151406926406926
4,46,33,1.0009708238269455,0.652511348660126,1.5458782315254211,0.56,0.5356127206127206,1.5791435241699219,0.52,0.5445346320346319
4,46,34,0.983297427579693,0.657929418655733,1.839248538017273,0.485,0.4434859584859585,1.6657713651657104,0.48,0.5113632119514472
4,46,35,0.9904391603599724,0.6555864694684435,1.615962564945221,0.59,0.5643001443001443,1.6547170877456665,0.46,0.4944877344877344
4,46,36,0.9593125835818241,0.6705227705374139,1.6685487627983093,0.555,0.5497150072150072,1.653552532196045,0.42,0.4454978354978355
4,46,37,0.943666308913159,0.6750622345877874,1.8262882828712463,0.5599999999999999,0.5324864024864024,1.7057228088378906,0.42,0.4686002886002886
4,46,38,0.9259258567422808,0.6832625567433006,1.5642194747924805,0.56,0.5241108891108891,1.6852493286132812,0.46,0.49986291486291484
4,46,39,0.9193465071308227,0.6803338702591888,1.606983721256256,0.515,0.4806610056610056,1.6795563697814941,0.5,0.5292063492063491
4,46,40,0.8974653916226978,0.6914628788988139,1.689371645450592,0.535,0.5108766233766233,1.6706129312515259,0.4,0.42491286491286495
