run,seed,epoch,train_loss,train_acc,val_zero_shot_loss,val_zero_shot_acc,val_zero_shot_f1,val_adapt_monitor_loss,val_adapt_monitor_acc,val_adapt_monitor_f1
2,44,24,0.7688991656303406,0.7308125,0.7144269443452358,0.7805,0.7789496382823256,1.4174017049372196,0.7655,0.7620349737935523
2,44,25,0.7243731215000152,0.7514375,0.7199852080047131,0.784,0.7813473885326341,1.409398641437292,0.7735,0.7703946868727692
2,44,26,0.7204892456531524,0.747,0.679670264571905,0.7809999999999999,0.7806903425670424,1.3915690183639526,0.7769999999999999,0.7741077918408856
2,44,27,0.674597797870636,0.76525,0.6801277769207954,0.7845,0.7833663337302903,1.3891957141458988,0.7849999999999999,0.7830751010686163
2,44,28,0.6591615890264511,0.77,0.68837175989151,0.7829999999999999,0.7790198684936271,1.377195354551077,0.794,0.7915332038242244
2,44,29,0.6505672709941864,0.7745,0.7149184275120497,0.77,0.7684627868868843,1.372925940901041,0.7989999999999999,0.7960148005134442
2,44,30,0.6197087043523788,0.783625,0.6446151909530162,0.7969999999999999,0.7947317532177924,1.373126670718193,0.8,0.7967227034286437
2,44,31,0.592526811003685,0.795875,0.5935995430648326,0.821,0.8205549524567177,1.3575392439961433,0.8049999999999999,0.8023373957605235
2,44,32,0.5791707993149757,0.800375,0.5818911336660385,0.8165,0.8160808902518446,1.3540599308907986,0.8095,0.8073401472234691
2,44,33,0.551207166314125,0.8060625,0.5538351133465766,0.8275,0.8283278681311906,1.3460718914866447,0.8115,0.809555480962298
2,44,34,0.5427561866044999,0.812375,0.5208955339193344,0.8355,0.8335473474708333,1.3418628759682178,0.8089999999999999,0.8067490519641127
2,44,35,0.5168214819431305,0.8173125,0.5878775923550128,0.813,0.8135541496223514,1.3381358534097672,0.8135,0.8113337864328511
2,44,36,0.5170909760594368,0.818125,0.5134921312630176,0.8354999999999999,0.8335988705561059,1.3281317166984081,0.8195,0.8187415652479225
2,44,37,0.5070564903616905,0.8266875,0.50199241194129,0.8405,0.8401148647349721,1.3285802341997623,0.8325,0.8310643510084246
2,44,38,0.48483287966251376,0.8336875,0.5007554802149534,0.8465,0.8446580328825887,1.315106675028801,0.8325,0.8295898830358511
2,44,39,0.47570810520648954,0.8305625,0.5527274471744895,0.8305,0.8296391659381741,1.3144042417407036,0.8405,0.8382453401480956
2,44,40,0.456188016474247,0.842875,0.5444556025415659,0.833,0.8326548118353599,1.3131459020078182,0.841,0.839054741938325
2,44,41,0.45067625305056574,0.840625,0.530224892616272,0.842,0.8411185446468743,1.317268081009388,0.8295,0.8270593703796454
2,44,42,0.44817397367954254,0.844625,0.5719098115563392,0.832,0.8318085416717687,1.309076964855194,0.8425,0.8401084231607672
2,44,43,0.4476692981719971,0.8426875,0.5659631584808231,0.846,0.8442389245719106,1.3120865114033222,0.8380000000000001,0.8363010521105615
2,44,44,0.4265438984632492,0.849875,0.5133526056855917,0.843,0.8431187461037393,1.3112572021782398,0.8345,0.8329319326823506
2,44,45,0.43846686953306196,0.8480625,0.5224568943455815,0.8454999999999999,0.8440568480621169,1.303510595113039,0.843,0.8413648474821582
2,44,46,0.4281852564811707,0.8496875,0.5047144730389118,0.847,0.8458063606893428,1.3068357706069946,0.848,0.8456652830315179
2,44,47,0.4005056899189949,0.86125,0.5760886684805155,0.834,0.8332628094186078,1.3034398704767227,0.8494999999999999,0.8484122347842407
2,44,48,0.4171439383924007,0.85375,0.5114037508964538,0.844,0.8444671103059072,1.310067057609558,0.8525,0.8510744181237252
2,44,49,0.3988971108198166,0.8593125,0.47911359764635564,0.8585,0.8571896217708685,1.2941217236220837,0.8585,0.856871425585592
2,44,50,0.3948456437885761,0.8635,0.4954621305502951,0.854,0.8530674833707759,1.2988172955811024,0.8454999999999999,0.8433867462820523
2,44,51,0.38327356985211375,0.864625,0.5398484355024993,0.8525,0.851052169522331,1.2963658273220062,0.856,0.8543487936618764
2,44,52,0.38614910569787025,0.863375,0.483360199868679,0.8634999999999999,0.8616453212209382,1.2974463924765587,0.854,0.8528958601455784
2,44,53,0.3892815987467766,0.8625625,0.5120474441871047,0.853,0.85180793781313,1.3014429211616516,0.8545,0.8534040222574817
2,44,54,0.3733279671370983,0.8719375,0.4819487878531218,0.8594999999999999,0.8587252183437065,1.302069865167141,0.853,0.8516763633961283
2,44,55,0.35498111087083817,0.874125,0.5412264044526964,0.8565,0.8546533309390247,1.2933689467608929,0.858,0.8570893770368111
2,44,56,0.36288847267627716,0.87275,0.49667868922650815,0.863,0.8622965233230768,1.2920776195824146,0.8594999999999999,0.8582809921042134
2,44,57,0.33342207592725753,0.882625,0.5127804886847734,0.867,0.8661095470282496,1.290320135653019,0.8665,0.864778216552206
2,44,58,0.36770206287503243,0.8694375,0.4826266623437405,0.863,0.8626826965310501,1.2996726632118225,0.857,0.8556954712183018
2,44,59,0.3452597168982029,0.879,0.5699962164908647,0.8494999999999999,0.849059890299525,1.293016280978918,0.857,0.8556806659251472
2,44,60,0.33509173440933226,0.8815,0.5101876151168253,0.8585,0.856872719578072,1.2936835587024689,0.861,0.8597928902408902
2,44,61,0.34245633193850517,0.8803125,0.5269250101745129,0.8554999999999999,0.8536920203280272,1.2894716672599316,0.8614999999999999,0.8600965578238802
2,44,62,0.32827970770001413,0.88425,0.5293741487471852,0.851,0.8497770858627542,1.297326311469078,0.857,0.8553283702035285
2,44,63,0.32687632378935816,0.883625,0.5247076565623283,0.8565,0.8551954129861257,1.2951856553554535,0.858,0.8563853313636545
2,44,64,0.3182781780064106,0.8889375,0.4900537099838257,0.8594999999999999,0.8585787678201222,1.2928185760974884,0.8594999999999999,0.8575211044621218
2,44,65,0.33317612612247466,0.8815,0.5054334090352058,0.868,0.8672193581941254,1.290961991995573,0.86,0.8590648763589057
2,44,66,0.2947508865594864,0.8955,0.5118742175400257,0.857,0.855971741768855,1.2924450524151325,0.864,0.8630692218668687
2,44,67,0.3220098357796669,0.8865,0.5118135699033737,0.869,0.8667135642877752,1.2887151837348938,0.8625,0.8615347295491946
2,44,68,0.31113165551424027,0.889875,0.5399151693433524,0.858,0.8566194666492836,1.2887447141110897,0.8705,0.869517110409409
2,44,69,0.29189627711474897,0.896625,0.6136985134296119,0.8514999999999999,0.8485427358032642,1.284336145967245,0.871,0.8695169684398438
2,44,70,0.2805066038966179,0.8978125,0.5878142860531808,0.8505,0.8486468302818353,1.289007805287838,0.8614999999999999,0.860141007114464
3,45,1,2.1908771500587463,0.1740625,2.125983127593994,0.231,0.1693824285452754,2.0620261132717133,0.246,0.18451398461557778
3,45,2,2.0401135597229003,0.2549375,2.015795679092407,0.267,0.2069117577067765,1.9515494778752327,0.3255,0.27912336055669107
3,45,3,1.9424329805374145,0.3068125,1.9715211243629456,0.29300000000000004,0.25597046377529065,1.871064055711031,0.379,0.3383566154599524
3,45,4,1.8079222540855409,0.361125,1.6522233481407165,0.4275,0.40499098101988484,1.8082794658839703,0.4355,0.40689948318754865
3,45,5,1.6668114848136901,0.41575,1.5630739393234254,0.47,0.45957904000023553,1.7633203715085983,0.48350000000000004,0.46283965982173003
3,45,6,1.5589625988006592,0.4628125,1.4476554806232453,0.513,0.5064878678163431,1.711617186665535,0.53,0.5127036122484259
3,45,7,1.4534446849822997,0.497875,1.3103522174358369,0.5515,0.5474539479111178,1.6544554457068443,0.5805,0.5681534173353944
3,45,8,1.325695416688919,0.5458125,1.1620945446491242,0.614,0.6064756918435834,1.612318217754364,0.617,0.6070348376035217
3,45,9,1.227894256591797,0.5786875,1.068966669201851,0.639,0.6314213806349582,1.5833601914346218,0.6385000000000001,0.6282942800780338
3,45,10,1.1787537093162537,0.5915,1.0217347004413604,0.662,0.6606563290542107,1.5384552478790283,0.679,0.6721318265439113
3,45,11,1.044063138961792,0.640625,0.9151133922338486,0.706,0.699087101828179,1.5022654011845589,0.6984999999999999,0.6914006730443261
3,45,12,1.0253791451454162,0.650625,0.893380259692669,0.71,0.7098533060794991,1.4799386337399483,0.7135,0.7062668111371173
3,45,13,0.9747776727676392,0.66575,0.8423270925879478,0.7264999999999999,0.7233742697648877,1.4707094803452492,0.723,0.7176787640289113
3,45,14,0.965811516046524,0.665375,0.8330198510885238,0.724,0.7223439788177166,1.473769698292017,0.7384999999999999,0.7349927466592474
3,45,15,0.8904037841558456,0.6965625,0.7987698847651481,0.7444999999999999,0.7428087677747004,1.4369411617517471,0.762,0.7570140906638279
3,45,16,0.8586651879549027,0.699125,0.739141270160675,0.767,0.763726362179775,1.4413551352918148,0.7575000000000001,0.7536410286084304
3,45,17,0.8210813673734665,0.7186875,0.75116370511055,0.763,0.7604951030539213,1.430562287569046,0.756,0.7524077664160724
3,45,18,0.7662958592176438,0.74025,0.7103331725597382,0.765,0.7628475244901585,1.3959193527698517,0.7825,0.7784187159546119
3,45,19,0.7374427757263183,0.7495625,0.7184693231582642,0.7755000000000001,0.774819392977387,1.3854205571115017,0.7795000000000001,0.7744652455888972
3,45,20,0.7013008042573928,0.7616875,0.6725706098079681,0.788,0.7865247086946687,1.3773787096142769,0.7875000000000001,0.7850452627871023
3,45,21,0.7145305310487747,0.753,0.620583372592926,0.804,0.80303606841815,1.369880460202694,0.796,0.7941321697972132
3,45,22,0.6948163965344429,0.7609375,0.6854771063327789,0.788,0.7881592119387171,1.368527915328741,0.7905,0.7874850410387548
3,45,23,0.6607031751871109,0.773625,0.7083240321874619,0.7825,0.780572575455058,1.3650532849133015,0.8005,0.7985475771338091
3,45,24,0.6453001840114594,0.7764375,0.698036157131195,0.795,0.7915091262047196,1.3562276028096676,0.7995000000000001,0.7959752532754738
3,45,25,0.6279691928625106,0.7838125,0.6178388898372651,0.8109999999999999,0.8094992028179888,1.3486087433993816,0.8055,0.8037561340778789
3,45,26,0.602684794306755,0.7900625,0.6388387589454652,0.8055000000000001,0.8054425388914321,1.3564401343464851,0.8015,0.7997754827342456
3,45,27,0.5881448594331742,0.798375,0.7100535589456558,0.792,0.7910152470905578,1.3525358103215694,0.8075,0.8067893226188236
3,45,28,0.5592698017954827,0.808,0.6709675822854042,0.804,0.8019868228933795,1.3378087133169174,0.8155,0.8132384279724983
3,45,29,0.5373450072407723,0.8134375,0.6116263916492463,0.827,0.8259074548678802,1.3306526094675064,0.816,0.8143179636385149
3,45,30,0.5618166506290436,0.807375,0.6555248616337777,0.815,0.8140699464608827,1.3272055462002754,0.8285,0.827090295662781
3,45,31,0.5071272905468941,0.82575,0.5830342756509781,0.835,0.8345999138553506,1.329747460782528,0.821,0.8195095936823564
3,45,32,0.5258691588640213,0.8175,0.6590923516750335,0.8194999999999999,0.8177161890981497,1.3287641406059265,0.8145,0.8127865437349915
3,45,33,0.5016385101079941,0.8279375,0.5916156067848206,0.8265,0.8248982842158911,1.3270284086465836,0.8354999999999999,0.8342246963218296
3,45,34,0.4957837303876877,0.8289375,0.5896298098564148,0.835,0.8336980326282051,1.3175191171467304,0.836,0.8347566039348433
3,45,35,0.4785750234723091,0.8344375,0.6687807086110115,0.8155,0.8141597899587674,1.3139021471142769,0.829,0.8271683480475946
3,45,36,0.45094924002885817,0.847,0.622462796151638,0.8285,0.8259084548220494,1.3076545000076294,0.834,0.8330252108877856
3,45,37,0.4524569278359413,0.844625,0.6420637109279632,0.8205,0.8185245325122203,1.3086837753653526,0.8325,0.8310831556940783
3,45,38,0.4498214217424393,0.842875,0.6037065733671189,0.835,0.8337348282926618,1.295485019683838,0.8385,0.8368006693592831
3,45,39,0.41983234125375746,0.8546875,0.6106966434121133,0.8345,0.8330874658212897,1.298016969114542,0.8514999999999999,0.8510521736112817
3,45,40,0.45060297757387163,0.8421875,0.5720267216265202,0.847,0.8463237098953311,1.290777187794447,0.851,0.8497770620971592
3,45,41,0.42969804564118386,0.849,0.5943866086006164,0.8465,0.8458453951872478,1.3070370852947235,0.839,0.8370681956956618
3,45,42,0.4175127546191216,0.8550625,0.6042936944067478,0.837,0.8360952920037872,1.308555893599987,0.838,0.8365726589901576
3,45,43,0.3759832059442997,0.86975,0.5624669323563576,0.8534999999999999,0.8527695635042751,1.2914030998945236,0.8545,0.8534069259843362
3,45,44,0.4003861926496029,0.8600625,0.5864509643018245,0.849,0.847945313669674,1.2967196553945541,0.84,0.8386679157258337
3,45,45,0.39744304290413857,0.86125,0.598439794242382,0.85,0.8493602893045499,1.284361980855465,0.842,0.8402518432341859
3,45,46,0.37955272087454794,0.8675625,0.5980000559091567,0.84,0.8379132213567915,1.3006386794149876,0.8394999999999999,0.8381011218431085
3,45,47,0.3926470449268818,0.861875,0.5523689906597138,0.8525,0.8513310764756783,1.2886234745383263,0.8465,0.8451172658324999
3,45,48,0.37891018491983414,0.8661875,0.57794320333004,0.856,0.8545049136681624,1.2879365235567093,0.843,0.8410194235663716
3,45,49,0.3684547831118107,0.8709375,0.6327869995832444,0.8414999999999999,0.8407147467980187,1.2874343544244766,0.852,0.850710987939963
3,45,50,0.3658285719156265,0.8735625,0.5848686108738184,0.8565,0.855757418291255,1.296337429434061,0.8454999999999999,0.8444243109073089
3,45,51,0.36883534482121466,0.871,0.571371929347515,0.855,0.8535339438428148,1.2863022722303867,0.854,0.852857355828201
3,45,52,0.38309619975090026,0.8679375,0.5726751349717378,0.853,0.8514966069105359,1.2898800894618034,0.8454999999999999,0.8440918220595917
3,45,53,0.37264132556319235,0.870625,0.5788311414718628,0.852,0.8514076895668345,1.2957954667508602,0.846,0.844721655225597
3,45,54,0.34563670253753664,0.87675,0.5842944708764553,0.859,0.8577166608920697,1.2827026396989822,0.8545,0.8535074815993093
3,45,55,0.335583240300417,0.881625,0.6280947303771973,0.8514999999999999,0.8499278860002214,1.2922740131616592,0.8534999999999999,0.8525890435660297
3,45,56,0.3419220299124718,0.882125,0.6060149971097708,0.8454999999999999,0.8443787008304602,1.2924976088106632,0.8494999999999999,0.8485756772467192
3,45,57,0.3379208019077778,0.8825,0.5826362391114235,0.856,0.8550163071093551,1.2921323701739311,0.8494999999999999,0.8487118326076653
3,45,58,0.3454955861270428,0.877625,0.5795136275291444,0.853,0.8522648920903066,1.2964120879769325,0.8494999999999999,0.8483091893636188
3,45,59,0.33506680473685263,0.883375,0.5693153727054596,0.8565,0.8552498095755479,1.2908111773431301,0.8574999999999999,0.8560180305378638
3,45,60,0.33274331673979757,0.883375,0.6427915856912733,0.851,0.8487720056953125,1.286513738334179,0.858,0.856970494075117
3,45,61,0.3038063477575779,0.8964375,0.6514771932959557,0.8474999999999999,0.8467448368874879,1.2842205129563808,0.855,0.8541209278108666
3,45,62,0.3084717941880226,0.891,0.6617085973024368,0.8405,0.839863222436833,1.2885244227945805,0.86,0.8589699710780033
3,45,63,0.3211368401348591,0.888625,0.5978802590966226,0.8585,0.8572565241355755,1.2873566709458828,0.8605,0.8599322126445386
3,45,64,0.31462201942503454,0.8900625,0.6286644873321057,0.848,0.8471454421860487,1.2949344739317894,0.8565,0.8557444117622223
3,45,65,0.2961249173730612,0.89525,0.5755914077591151,0.852,0.850702265926429,1.2873973995447159,0.859,0.857183085905292
3,45,66,0.30129223799705507,0.8948125,0.6791793325245381,0.841,0.8391329033248277,1.2935356460511684,0.858,0.8571922092540738
3,45,67,0.31048722015321256,0.891,0.6870583627820015,0.839,0.837866324555362,1.298444863408804,0.852,0.8502200831322426
